timestamp,ghi
2015-01-20 18:51:00,0.135
2015-01-20 18:51:30,0.136
2015-01-20 18:52:00,0.133
2015-01-20 18:52:30,0.127
2015-01-20 18:53:00,0.124
2015-01-20 18:53:30,0.121
2015-01-20 18:54:00,0.122
2015-01-20 18:54:30,0.125
2015-01-20 18:55:00,0.125
2015-01-20 18:55:30,0.127
2015-01-20 18:56:00,0.129
2015-01-20 18:56:30,0.123
2015-01-20 18:57:00,0.119
2015-01-20 18:57:30,0.119
2015-01-20 18:58:00,0.122
2015-01-20 18:58:30,0.129
2015-01-20 18:59:00,0.135
2015-01-20 18:59:30,0.138
2015-01-20 19:00:00,0.138
2015-01-20 19:00:30,0.14
2015-01-20 19:01:00,0.143
2015-01-20 19:01:30,0.146
2015-01-20 19:02:00,0.151
2015-01-20 19:02:30,0.157
2015-01-20 19:03:00,0.157
2015-01-20 19:03:30,0.153
2015-01-20 19:04:00,0.148
2015-01-20 19:04:30,0.145
2015-01-20 19:05:00,0.145
2015-01-20 19:05:30,0.146
2015-01-20 19:06:00,0.14
2015-01-20 19:06:30,0.134
2015-01-20 19:07:00,0.132
2015-01-20 19:07:30,0.127
2015-01-20 19:08:00,0.123
2015-01-20 19:08:30,0.121
2015-01-20 19:09:00,0.116
2015-01-20 19:09:30,0.113
2015-01-20 19:10:00,0.107
2015-01-20 19:10:30,0.105
2015-01-20 19:11:00,0.106
2015-01-20 19:11:30,0.112
2015-01-20 19:12:00,0.115
2015-01-20 19:12:30,0.116
2015-01-20 19:13:00,0.119
2015-01-20 19:13:30,0.12
2015-01-20 19:14:00,0.12
2015-01-20 19:14:30,0.122
2015-01-20 19:15:00,0.123
2015-01-20 19:15:30,0.124
2015-01-20 19:16:00,0.129
2015-01-20 19:16:30,0.135
2015-01-20 19:17:00,0.139
2015-01-20 19:17:30,0.14
2015-01-20 19:18:00,0.141
2015-01-20 19:18:30,0.143
2015-01-20 19:19:00,0.144
2015-01-20 19:19:30,0.14
2015-01-20 19:20:00,0.14
2015-01-20 19:20:30,0.141
2015-01-20 19:21:00,0.142
2015-01-20 19:21:30,0.142
2015-01-20 19:22:00,0.145
2015-01-20 19:22:30,0.149
2015-01-20 19:23:00,0.146
2015-01-20 19:23:30,0.144
2015-01-20 19:24:00,0.143
2015-01-20 19:24:30,0.144
2015-01-20 19:25:00,0.142
2015-01-20 19:25:30,0.144
2015-01-20 19:26:00,0.146
2015-01-20 19:26:30,0.145
2015-01-20 19:27:00,0.144
2015-01-20 19:27:30,0.145
2015-01-20 19:28:00,0.147
2015-01-20 19:28:30,0.147
2015-01-20 19:29:00,0.144
2015-01-20 19:29:30,0.145
2015-01-20 19:30:00,0.148
2015-01-20 19:30:30,0.148
2015-01-20 19:31:00,0.147
2015-01-20 19:31:30,0.146
2015-01-20 19:32:00,0.148
2015-01-20 19:32:30,0.149
2015-01-20 19:33:00,0.149
2015-01-20 19:33:30,0.146
2015-01-20 19:34:00,0.143
2015-01-20 19:34:30,0.144
2015-01-20 19:35:00,0.146
2015-01-20 19:35:30,0.147
2015-01-20 19:36:00,0.15
2015-01-20 19:36:30,0.15
2015-01-20 19:37:00,0.15
2015-01-20 19:37:30,0.149
2015-01-20 19:38:00,0.149
2015-01-20 19:38:30,0.147
2015-01-20 19:39:00,0.145
2015-01-20 19:39:30,0.144
2015-01-20 19:40:00,0.144
2015-01-20 19:40:30,0.144
2015-01-20 19:41:00,0.143
2015-01-20 19:41:30,0.143
2015-01-20 19:42:00,0.147
2015-01-20 19:42:30,0.148
2015-01-20 19:43:00,0.148
2015-01-20 19:43:30,0.146
2015-01-20 19:44:00,0.145
2015-01-20 19:44:30,0.145
2015-01-20 19:45:00,0.144
2015-01-20 19:45:30,0.143
2015-01-20 19:46:00,0.142
2015-01-20 19:46:30,0.139
2015-01-20 19:47:00,0.136
2015-01-20 19:47:30,0.132
2015-01-20 19:48:00,0.131
2015-01-20 19:48:30,0.13
2015-01-20 19:49:00,0.134
2015-01-20 19:49:30,0.138
2015-01-20 19:50:00,0.141
2015-01-20 19:50:30,0.141
2015-01-20 19:51:00,0.14
2015-01-20 19:51:30,0.139
2015-01-20 19:52:00,0.133
2015-01-20 19:52:30,0.13
2015-01-20 19:53:00,0.132
2015-01-20 19:53:30,0.132
2015-01-20 19:54:00,0.131
2015-01-20 19:54:30,0.127
2015-01-20 19:55:00,0.125
2015-01-20 19:55:30,0.127
2015-01-20 19:56:00,0.127
2015-01-20 19:56:30,0.127
2015-01-20 19:57:00,0.125
2015-01-20 19:57:30,0.123
2015-01-20 19:58:00,0.122
2015-01-20 19:58:30,0.12
2015-01-20 19:59:00,0.118
2015-01-20 19:59:30,0.117
2015-01-20 20:00:00,0.12
2015-01-20 20:00:30,0.124
2015-01-20 20:01:00,0.127
2015-01-20 20:01:30,0.129
2015-01-20 20:02:00,0.132
2015-01-20 20:02:30,0.131
2015-01-20 20:03:00,0.137
2015-01-20 20:03:30,0.143
2015-01-20 20:04:00,0.146
2015-01-20 20:04:30,0.145
2015-01-20 20:05:00,0.145
2015-01-20 20:05:30,0.142
2015-01-20 20:06:00,0.138
2015-01-20 20:06:30,0.136
2015-01-20 20:07:00,0.143
2015-01-20 20:07:30,0.148
2015-01-20 20:08:00,0.148
2015-01-20 20:08:30,0.152
2015-01-20 20:09:00,0.152
2015-01-20 20:09:30,0.152
2015-01-20 20:10:00,0.151
2015-01-20 20:10:30,0.15
2015-01-20 20:11:00,0.149
2015-01-20 20:11:30,0.147
2015-01-20 20:12:00,0.141
2015-01-20 20:12:30,0.136
2015-01-20 20:13:00,0.134
2015-01-20 20:13:30,0.137
2015-01-20 20:14:00,0.141
2015-01-20 20:14:30,0.144
2015-01-20 20:15:00,0.143
2015-01-20 20:15:30,0.147
2015-01-20 20:16:00,0.153
2015-01-20 20:16:30,0.157
2015-01-20 20:17:00,0.159
2015-01-20 20:17:30,0.161
2015-01-20 20:18:00,0.162
2015-01-20 20:18:30,0.161
2015-01-20 20:19:00,0.159
2015-01-20 20:19:30,0.152
2015-01-20 20:20:00,0.152
2015-01-20 20:20:30,0.15
2015-01-20 20:21:00,0.149
2015-01-20 20:21:30,0.147
2015-01-20 20:22:00,0.145
2015-01-20 20:22:30,0.143
2015-01-20 20:23:00,0.14
2015-01-20 20:23:30,0.137
2015-01-20 20:24:00,0.137
2015-01-20 20:24:30,0.137
2015-01-20 20:25:00,0.14
2015-01-20 20:25:30,0.14
2015-01-20 20:26:00,0.137
2015-01-20 20:26:30,0.135
2015-01-20 20:27:00,0.133
2015-01-20 20:27:30,0.134
2015-01-20 20:28:00,0.134
2015-01-20 20:28:30,0.137
2015-01-20 20:29:00,0.139
2015-01-20 20:29:30,0.137
2015-01-20 20:30:00,0.138
2015-01-20 20:30:30,0.138
2015-01-20 20:31:00,0.139
2015-01-20 20:31:30,0.142
2015-01-20 20:32:00,0.14
2015-01-20 20:32:30,0.128
2015-01-20 20:33:00,0.132
2015-01-20 20:33:30,0.137
2015-01-20 20:34:00,0.137
2015-01-20 20:34:30,0.137
2015-01-20 20:35:00,0.137
2015-01-20 20:35:30,0.137
2015-01-20 20:36:00,0.137
2015-01-20 20:36:30,0.137
2015-01-20 20:37:00,0.137
2015-01-20 20:37:30,0.133
2015-01-20 20:38:00,0.127
2015-01-20 20:38:30,0.13
2015-01-20 20:39:00,0.13
2015-01-20 20:39:30,0.131
2015-01-20 20:40:00,0.134
2015-01-20 20:40:30,0.136
2015-01-20 20:41:00,0.138
2015-01-20 20:41:30,0.14
2015-01-20 20:42:00,0.14
2015-01-20 20:42:30,0.14
2015-01-20 20:43:00,0.141
2015-01-20 20:43:30,0.142
2015-01-20 20:44:00,0.14
2015-01-20 20:44:30,0.136
2015-01-20 20:45:00,0.133
2015-01-20 20:45:30,0.13
2015-01-20 20:46:00,0.123
2015-01-20 20:46:30,0.12
2015-01-20 20:47:00,0.123
2015-01-20 20:47:30,0.127
2015-01-20 20:48:00,0.13
2015-01-20 20:48:30,0.129
2015-01-20 20:49:00,0.13
2015-01-20 20:49:30,0.131
2015-01-20 20:50:00,0.131
2015-01-20 20:50:30,0.127
2015-01-20 20:51:00,0.122
2015-01-20 20:51:30,0.119
2015-01-20 20:52:00,0.114
2015-01-20 20:52:30,0.112
2015-01-20 20:53:00,0.105
2015-01-20 20:53:30,0.103
2015-01-20 20:54:00,0.108
2015-01-20 20:54:30,0.114
2015-01-20 20:55:00,0.114
2015-01-20 20:55:30,0.112
2015-01-20 20:56:00,0.113
2015-01-20 20:56:30,0.118
2015-01-20 20:57:00,0.119
2015-01-20 20:57:30,0.119
2015-01-20 20:58:00,0.12
2015-01-20 20:58:30,0.12
2015-01-20 20:59:00,0.118
2015-01-20 20:59:30,0.115
2015-01-20 21:00:00,0.112
2015-01-20 21:00:30,0.107
2015-01-20 21:01:00,0.101
2015-01-20 21:01:30,0.099
2015-01-20 21:02:00,0.1
2015-01-20 21:02:30,0.103
2015-01-20 21:03:00,0.104
2015-01-20 21:03:30,0.105
2015-01-20 21:04:00,0.106
2015-01-20 21:04:30,0.107
2015-01-20 21:05:00,0.11
2015-01-20 21:05:30,0.109
2015-01-20 21:06:00,0.108
2015-01-20 21:06:30,0.105
2015-01-20 21:07:00,0.101
2015-01-20 21:07:30,0.096
2015-01-20 21:08:00,0.098
2015-01-20 21:08:30,0.098
2015-01-20 21:09:00,0.098
2015-01-20 21:09:30,0.1
2015-01-20 21:10:00,0.104
2015-01-20 21:10:30,0.107
2015-01-20 21:11:00,0.107
2015-01-20 21:11:30,0.112
2015-01-20 21:12:00,0.114
2015-01-20 21:12:30,0.112
2015-01-20 21:13:00,0.112
2015-01-20 21:13:30,0.113
2015-01-20 21:14:00,0.115
2015-01-20 21:14:30,0.116
2015-01-20 21:15:00,0.116
2015-01-20 21:15:30,0.113
2015-01-20 21:16:00,0.114
2015-01-20 21:16:30,0.118
2015-01-20 21:17:00,0.122
2015-01-20 21:17:30,0.126
2015-01-20 21:18:00,0.125
2015-01-20 21:18:30,0.128
2015-01-20 21:19:00,0.129
2015-01-20 21:19:30,0.13
2015-01-20 21:20:00,0.128
2015-01-20 21:20:30,0.125
2015-01-20 21:21:00,0.121
2015-01-20 21:21:30,0.116
2015-01-20 21:22:00,0.113
2015-01-20 21:22:30,0.109
2015-01-20 21:23:00,0.103
2015-01-20 21:23:30,0.102
2015-01-20 21:24:00,0.103
2015-01-20 21:24:30,0.104
2015-01-20 21:25:00,0.102
2015-01-20 21:25:30,0.098
2015-01-20 21:26:00,0.096
2015-01-20 21:26:30,0.095
2015-01-20 21:27:00,0.095
2015-01-20 21:27:30,0.096
2015-01-20 21:28:00,0.095
2015-01-20 21:28:30,0.095
2015-01-20 21:29:00,0.098
2015-01-20 21:29:30,0.099
2015-01-20 21:30:00,0.098
2015-01-20 21:30:30,0.101
2015-01-20 21:31:00,0.101
2015-01-20 21:31:30,0.101
2015-01-20 21:32:00,0.1
2015-01-20 21:32:30,0.1
2015-01-20 21:33:00,0.099
2015-01-20 21:33:30,0.099
2015-01-20 21:34:00,0.102
2015-01-20 21:34:30,0.099
2015-01-20 21:35:00,0.096
2015-01-20 21:35:30,0.099
2015-01-20 21:36:00,0.103
2015-01-20 21:36:30,0.106
2015-01-20 21:37:00,0.107
2015-01-20 21:37:30,0.107
2015-01-20 21:38:00,0.109
2015-01-20 21:38:30,0.111
2015-01-20 21:39:00,0.113
2015-01-20 21:39:30,0.114
2015-01-20 21:40:00,0.115
2015-01-20 21:40:30,0.114
2015-01-20 21:41:00,0.112
2015-01-20 21:41:30,0.112
2015-01-20 21:42:00,0.111
2015-01-20 21:42:30,0.114
2015-01-20 21:43:00,0.114
2015-01-20 21:43:30,0.114
2015-01-20 21:44:00,0.118
2015-01-20 21:44:30,0.121
2015-01-20 21:45:00,0.123
2015-01-20 21:45:30,0.126
2015-01-20 21:46:00,0.122
2015-01-20 21:46:30,0.117
2015-01-20 21:47:00,0.115
2015-01-20 21:47:30,0.117
2015-01-20 21:48:00,0.115
2015-01-20 21:48:30,0.114
2015-01-20 21:49:00,0.114
2015-01-20 21:49:30,0.11
2015-01-20 21:50:00,0.105
2015-01-20 21:50:30,0.1
2015-01-20 21:51:00,0.093
2015-01-20 21:51:30,0.089
2015-01-20 21:52:00,0.09
2015-01-20 21:52:30,0.09
2015-01-20 21:53:00,0.091
2015-01-20 21:53:30,0.092
2015-01-20 21:54:00,0.095
2015-01-20 21:54:30,0.092
2015-01-20 21:55:00,0.089
2015-01-20 21:55:30,0.093
2015-01-20 21:56:00,0.096
2015-01-20 21:56:30,0.101
2015-01-20 21:57:00,0.106
2015-01-20 21:57:30,0.107
2015-01-20 21:58:00,0.106
2015-01-20 21:58:30,0.103
2015-01-20 21:59:00,0.101
2015-01-20 21:59:30,0.103
2015-01-20 22:00:00,0.1
2015-01-20 22:00:30,0.099
2015-01-20 22:01:00,0.096
2015-01-20 22:01:30,0.1
2015-01-20 22:02:00,0.105
2015-01-20 22:02:30,0.111
2015-01-20 22:03:00,0.111
2015-01-20 22:03:30,0.107
2015-01-20 22:04:00,0.107
2015-01-20 22:04:30,0.102
2015-01-20 22:05:00,0.098
2015-01-20 22:05:30,0.098
2015-01-20 22:06:00,0.104
2015-01-20 22:06:30,0.105
2015-01-20 22:07:00,0.102
2015-01-20 22:07:30,0.1
2015-01-20 22:08:00,0.101
2015-01-20 22:08:30,0.106
2015-01-20 22:09:00,0.11
2015-01-20 22:09:30,0.108
2015-01-20 22:10:00,0.112
2015-01-20 22:10:30,0.119
2015-01-20 22:11:00,0.123
2015-01-20 22:11:30,0.122
2015-01-20 22:12:00,0.118
2015-01-20 22:12:30,0.114
2015-01-20 22:13:00,0.113
2015-01-20 22:13:30,0.112
2015-01-20 22:14:00,0.112
2015-01-20 22:14:30,0.112
2015-01-20 22:15:00,0.116
2015-01-20 22:15:30,0.115
2015-01-20 22:16:00,0.114
2015-01-20 22:16:30,0.109
2015-01-20 22:17:00,0.106
2015-01-20 22:17:30,0.11
2015-01-20 22:18:00,0.114
2015-01-20 22:18:30,0.114
2015-01-20 22:19:00,0.112
2015-01-20 22:19:30,0.113
2015-01-20 22:20:00,0.113
2015-01-20 22:20:30,0.11
2015-01-20 22:21:00,0.108
2015-01-20 22:21:30,0.113
2015-01-20 22:22:00,0.121
2015-01-20 22:22:30,0.123
2015-01-20 22:23:00,0.121
2015-01-20 22:23:30,0.121
2015-01-20 22:24:00,0.12
2015-01-20 22:24:30,0.116
2015-01-20 22:25:00,0.114
2015-01-20 22:25:30,0.12
2015-01-20 22:26:00,0.117
2015-01-20 22:26:30,0.117
2015-01-20 22:27:00,0.115
2015-01-20 22:27:30,0.112
2015-01-20 22:28:00,0.11
2015-01-20 22:28:30,0.106
2015-01-20 22:29:00,0.102
2015-01-20 22:29:30,0.102
2015-01-20 22:30:00,0.105
2015-01-20 22:30:30,0.109
2015-01-20 22:31:00,0.117
2015-01-20 22:31:30,0.121
2015-01-20 22:32:00,0.122
2015-01-20 22:32:30,0.123
2015-01-20 22:33:00,0.123
2015-01-20 22:33:30,0.121
2015-01-20 22:34:00,0.12
2015-01-20 22:34:30,0.118
2015-01-20 22:35:00,0.122
2015-01-20 22:35:30,0.125
2015-01-20 22:36:00,0.124
2015-01-20 22:36:30,0.126
2015-01-20 22:37:00,0.131
2015-01-20 22:37:30,0.135
2015-01-20 22:38:00,0.14
2015-01-20 22:38:30,0.143
2015-01-20 22:39:00,0.145
2015-01-20 22:39:30,0.145
2015-01-20 22:40:00,0.149
2015-01-20 22:40:30,0.137
2015-01-20 22:41:00,0.116
2015-01-20 22:41:30,0.114
2015-01-20 22:42:00,0.13
2015-01-20 22:42:30,0.12
2015-01-20 22:43:00,0.104
2015-01-20 22:43:30,0.129
2015-01-20 22:44:00,0.148
2015-01-20 22:44:30,0.151
2015-01-20 22:45:00,0.147
2015-01-20 22:45:30,0.126
2015-01-20 22:46:00,0.129
2015-01-20 22:46:30,0.138
2015-01-20 22:47:00,0.143
2015-01-20 22:47:30,0.133
2015-01-20 22:48:00,0.13
2015-01-20 22:48:30,0.131
2015-01-20 22:49:00,0.133
2015-01-20 22:49:30,0.13
2015-01-20 22:50:00,0.122
2015-01-20 22:50:30,0.129
2015-01-20 22:51:00,0.132
2015-01-20 22:51:30,0.128
2015-01-20 22:52:00,0.123
2015-01-20 22:52:30,0.119
2015-01-20 22:53:00,0.114
2015-01-20 22:53:30,0.111
2015-01-20 22:54:00,0.107
2015-01-20 22:54:30,0.103
2015-01-20 22:55:00,0.101
2015-01-20 22:55:30,0.098
2015-01-20 22:56:00,0.096
2015-01-20 22:56:30,0.095
2015-01-20 22:57:00,0.095
2015-01-20 22:57:30,0.096
2015-01-20 22:58:00,0.098
2015-01-20 22:58:30,0.1
2015-01-20 22:59:00,0.103
2015-01-20 22:59:30,0.105
2015-01-20 23:00:00,0.105
2015-01-20 23:00:30,0.105
2015-01-20 23:01:00,0.107
2015-01-20 23:01:30,0.108
2015-01-20 23:02:00,0.108
2015-01-20 23:02:30,0.108
2015-01-20 23:03:00,0.108
2015-01-20 23:03:30,0.109
2015-01-20 23:04:00,0.11
2015-01-20 23:04:30,0.111
2015-01-20 23:05:00,0.112
2015-01-20 23:05:30,0.112
2015-01-20 23:06:00,0.111
2015-01-20 23:06:30,0.111
2015-01-20 23:07:00,0.11
2015-01-20 23:07:30,0.111
2015-01-20 23:08:00,0.112
2015-01-20 23:08:30,0.113
2015-01-20 23:09:00,0.114
2015-01-20 23:09:30,0.113
2015-01-20 23:10:00,0.111
2015-01-20 23:10:30,0.108
2015-01-20 23:11:00,0.106
2015-01-20 23:11:30,0.106
2015-01-20 23:12:00,0.106
2015-01-20 23:12:30,0.108
2015-01-20 23:13:00,0.112
2015-01-20 23:13:30,0.116
2015-01-20 23:14:00,0.12
2015-01-20 23:14:30,0.124
2015-01-20 23:15:00,0.125
2015-01-20 23:15:30,0.124
2015-01-20 23:16:00,0.123
2015-01-20 23:16:30,0.12
2015-01-20 23:17:00,0.118
2015-01-20 23:17:30,0.116
2015-01-20 23:18:00,0.116
2015-01-20 23:18:30,0.117
2015-01-20 23:19:00,0.118
2015-01-20 23:19:30,0.12
2015-01-20 23:20:00,0.122
2015-01-20 23:20:30,0.124
2015-01-20 23:21:00,0.125
2015-01-20 23:21:30,0.125
2015-01-20 23:22:00,0.124
2015-01-20 23:22:30,0.124
2015-01-20 23:23:00,0.128
2015-01-20 23:23:30,0.133
2015-01-20 23:24:00,0.13
2015-01-20 23:24:30,0.121
2015-01-20 23:25:00,0.114
2015-01-20 23:25:30,0.106
2015-01-20 23:26:00,0.09
2015-01-20 23:26:30,0.092
2015-01-20 23:27:00,0.103
2015-01-20 23:27:30,0.105
2015-01-20 23:28:00,0.108
2015-01-20 23:28:30,0.104
2015-01-20 23:29:00,0.101
2015-01-20 23:29:30,0.101
2015-01-20 23:30:00,0.101
2015-01-20 23:30:30,0.11
2015-01-20 23:31:00,0.105
2015-01-20 23:31:30,0.102
2015-01-20 23:32:00,0.098
2015-01-20 23:32:30,0.099
2015-01-20 23:33:00,0.103
2015-01-20 23:33:30,0.103
2015-01-20 23:34:00,0.104
2015-01-20 23:34:30,0.103
2015-01-20 23:35:00,0.109
2015-01-20 23:35:30,0.111
2015-01-20 23:36:00,0.116
2015-01-20 23:36:30,0.131
2015-01-20 23:37:00,0.134
2015-01-20 23:37:30,0.133
2015-01-20 23:38:00,0.119
2015-01-20 23:38:30,0.107
2015-01-20 23:39:00,0.109
2015-01-20 23:39:30,0.118
2015-01-20 23:40:00,0.112
2015-01-20 23:40:30,0.096
2015-01-20 23:41:00,0.085
2015-01-20 23:41:30,0.084
2015-01-20 23:42:00,0.082
2015-01-20 23:42:30,0.074
2015-01-20 23:43:00,0.078
2015-01-20 23:43:30,0.08
2015-01-20 23:44:00,0.076
2015-01-20 23:44:30,0.075
2015-01-20 23:45:00,0.075
2015-01-20 23:45:30,0.075
2015-01-20 23:46:00,0.075
2015-01-20 23:46:30,0.076
2015-01-20 23:47:00,0.078
2015-01-20 23:47:30,0.081
2015-01-20 23:48:00,0.083
2015-01-20 23:48:30,0.085
2015-01-20 23:49:00,0.086
2015-01-20 23:49:30,0.085
2015-01-20 23:50:00,0.085
2015-01-20 23:50:30,0.084
2015-01-20 23:51:00,0.084
2015-01-20 23:51:30,0.084
2015-01-20 23:52:00,0.084
2015-01-20 23:52:30,0.085
2015-01-20 23:53:00,0.085
2015-01-20 23:53:30,0.086
2015-01-20 23:54:00,0.086
2015-01-20 23:54:30,0.086
2015-01-20 23:55:00,0.086
2015-01-20 23:55:30,0.086
2015-01-20 23:56:00,0.086
2015-01-20 23:56:30,0.086
2015-01-20 23:57:00,0.086
2015-01-20 23:57:30,0.086
2015-01-20 23:58:00,0.086
2015-01-20 23:58:30,0.086
2015-01-20 23:59:00,0.086
2015-01-20 23:59:30,0.086
2015-01-21 00:00:00,0.086
2015-01-21 00:00:30,0.086
2015-01-21 00:01:00,0.085
2015-01-21 00:01:30,0.086
2015-01-21 00:02:00,0.086
2015-01-21 00:02:30,0.085
2015-01-21 00:03:00,0.085
2015-01-21 00:03:30,0.084
2015-01-21 00:04:00,0.084
2015-01-21 00:04:30,0.083
2015-01-21 00:05:00,0.081
2015-01-21 00:05:30,0.079
2015-01-21 00:06:00,0.077
2015-01-21 00:06:30,0.075
2015-01-21 00:07:00,0.072
2015-01-21 00:07:30,0.071
2015-01-21 00:08:00,0.071
2015-01-21 00:08:30,0.072
2015-01-21 00:09:00,0.073
2015-01-21 00:09:30,0.074
2015-01-21 00:10:00,0.075
2015-01-21 00:10:30,0.076
2015-01-21 00:11:00,0.076
2015-01-21 00:11:30,0.076
2015-01-21 00:12:00,0.075
2015-01-21 00:12:30,0.074
2015-01-21 00:13:00,0.074
2015-01-21 00:13:30,0.071
2015-01-21 00:14:00,0.067
2015-01-21 00:14:30,0.064
2015-01-21 00:15:00,0.062
2015-01-21 00:15:30,0.063
2015-01-21 00:16:00,0.064
2015-01-21 00:16:30,0.065
2015-01-21 00:17:00,0.067
2015-01-21 00:17:30,0.068
2015-01-21 00:18:00,0.068
2015-01-21 00:18:30,0.067
2015-01-21 00:19:00,0.066
2015-01-21 00:19:30,0.065
2015-01-21 00:20:00,0.064
2015-01-21 00:20:30,0.063
2015-01-21 00:21:00,0.062
2015-01-21 00:21:30,0.061
2015-01-21 00:22:00,0.059
2015-01-21 00:22:30,0.058
2015-01-21 00:23:00,0.057
2015-01-21 00:23:30,0.056
2015-01-21 00:24:00,0.054
2015-01-21 00:24:30,0.053
2015-01-21 00:25:00,0.052
2015-01-21 00:25:30,0.051
2015-01-21 00:26:00,0.05
2015-01-21 00:26:30,0.049
2015-01-21 00:27:00,0.048
2015-01-21 00:27:30,0.046
2015-01-21 00:28:00,0.045
2015-01-21 00:28:30,0.044
2015-01-21 00:29:00,0.044
2015-01-21 00:29:30,0.042
2015-01-21 00:30:00,0.04
2015-01-21 00:30:30,0.038
2015-01-21 00:31:00,0.035
2015-01-21 00:31:30,0.032
2015-01-21 00:32:00,0.029
2015-01-21 00:32:30,0.027
2015-01-21 00:33:00,0.024
2015-01-21 00:33:30,0.022
2015-01-21 00:34:00,0.02
2015-01-21 00:34:30,0.019
2015-01-21 00:35:00,0.018
2015-01-21 00:35:30,0.017
2015-01-21 00:36:00,0.017
2015-01-21 00:36:30,0.016
2015-01-21 00:37:00,0.016
2015-01-21 00:37:30,0.017
2015-01-21 00:38:00,0.017
2015-01-21 00:38:30,0.018
2015-01-21 00:39:00,0.018
2015-01-21 00:39:30,0.018
2015-01-21 00:40:00,0.018
2015-01-21 00:40:30,0.018
2015-01-21 00:41:00,0.018
2015-01-21 00:41:30,0.017
2015-01-21 00:42:00,0.018
2015-01-21 00:42:30,0.018
2015-01-21 00:43:00,0.018
2015-01-21 00:43:30,0.019
2015-01-21 00:44:00,0.019
2015-01-21 00:44:30,0.018
2015-01-21 00:45:00,0.018
2015-01-21 00:45:30,0.017
2015-01-21 00:46:00,0.016
2015-01-21 00:46:30,0.016
2015-01-21 00:47:00,0.015
2015-01-21 00:47:30,0.015
2015-01-21 00:48:00,0.015
2015-01-21 00:48:30,0.014
2015-01-21 00:49:00,0.014
2015-01-21 00:49:30,0.014
2015-01-21 00:50:00,0.014
2015-01-21 00:50:30,0.014
2015-01-21 00:51:00,0.015
2015-01-21 00:51:30,0.015
2015-01-21 00:52:00,0.015
2015-01-21 00:52:30,0.015
2015-01-21 00:53:00,0.018
2015-01-21 00:53:30,0.02
2015-01-21 00:54:00,0.022
2015-01-21 00:54:30,0.022
2015-01-21 00:55:00,0.022
2015-01-21 00:55:30,0.021
2015-01-21 00:56:00,0.021
2015-01-21 00:56:30,0.02
2015-01-21 00:57:00,0.019
2015-01-21 00:57:30,0.018
2015-01-21 00:58:00,0.017
2015-01-21 00:58:30,0.016
2015-01-21 00:59:00,0.015
2015-01-21 00:59:30,0.014
2015-01-21 01:00:00,0.014
2015-01-21 01:00:30,0.013
2015-01-21 01:01:00,0.012
2015-01-21 01:01:30,0.012
2015-01-21 01:02:00,0.011
2015-01-21 01:02:30,0.011
2015-01-21 01:03:00,0.01
2015-01-21 01:03:30,0.01
2015-01-21 01:04:00,0.01
2015-01-21 01:04:30,0.01
2015-01-21 01:05:00,0.009
2015-01-21 01:05:30,0.009
2015-01-21 01:06:00,0.009
2015-01-21 01:06:30,0.009
2015-01-21 01:07:00,0.009
2015-01-21 01:07:30,0.008
2015-01-21 01:08:00,0.008
2015-01-21 01:08:30,0.008
2015-01-21 01:09:00,0.007
2015-01-21 01:09:30,0.007
2015-01-21 01:10:00,0.006
2015-01-21 01:10:30,0.006
2015-01-21 01:11:00,0.005
2015-01-21 01:11:30,0.005
2015-01-21 01:12:00,0.004
2015-01-21 01:12:30,0.004
2015-01-21 01:13:00,0.003
2015-01-21 01:13:30,0.003
2015-01-21 01:14:00,0.002
2015-01-21 01:14:30,0.002
2015-01-21 01:15:00,0.001
2015-01-21 01:15:30,0.001
2015-01-21 01:16:00,0.001
2015-01-21 01:16:30,0
2015-01-21 01:17:00,0
2015-01-21 01:17:30,0
2015-01-21 01:18:00,0
2015-01-21 01:18:30,0
2015-01-21 01:19:00,0
2015-01-21 01:19:30,0
2015-01-21 01:20:00,0
2015-01-21 01:20:30,0
2015-01-21 01:21:00,0
2015-01-21 01:21:30,0
2015-01-21 01:22:00,0
2015-01-21 01:22:30,0
2015-01-21 01:23:00,0
2015-01-21 01:23:30,0
2015-01-21 01:24:00,0
2015-01-21 01:24:30,0
2015-01-21 01:25:00,0
2015-01-21 01:25:30,0
2015-01-21 01:26:00,0
2015-01-21 01:26:30,0
2015-01-21 01:27:00,0
2015-01-21 01:27:30,0
2015-01-21 01:28:00,0
2015-01-21 01:28:30,0
2015-01-21 01:29:00,0
2015-01-21 01:29:30,0
2015-01-21 01:30:00,0
2015-01-21 01:30:30,0
2015-01-21 01:31:00,0
2015-01-21 01:31:30,0
2015-01-21 01:32:00,0
2015-01-21 01:32:30,0
2015-01-21 01:33:00,0
2015-01-21 01:33:30,0
2015-01-21 01:34:00,0
2015-01-21 01:34:30,0
2015-01-21 01:35:00,0
2015-01-21 01:35:30,0
2015-01-21 01:36:00,0
2015-01-21 01:36:30,0
2015-01-21 01:37:00,0
2015-01-21 01:37:30,0
2015-01-21 01:38:00,0
2015-01-21 01:38:30,0
2015-01-21 01:39:00,0
2015-01-21 01:39:30,0
2015-01-21 01:40:00,0
2015-01-21 01:40:30,0
2015-01-21 01:41:00,0
2015-01-21 01:41:30,0
2015-01-21 01:42:00,0
2015-01-21 01:42:30,0
2015-01-21 01:43:00,0
2015-01-21 01:43:30,0
2015-01-21 01:44:00,0
2015-01-21 01:44:30,0
2015-01-21 01:45:00,0
